# dataset: GeoCSV 2.0
# delimiter: ,
# SID: HK_HKPS__BHE
# sample_count: 28800
# sample_rate_hz: 40
# start_time: 2016-01-03T23:07:38.019500Z
# field_unit: Counts
# field_type: INTEGER
Sample
660
762
753
755
838
825
728
663
744
708
584
686
776
768
790
768
711
701
749
803
826
817
889
930
885
948
926
853
830
788
817
789
769
848
888
916
927
935
862
711
729
779
774
778
775
880
965
969
1014
1061
1104
1078
1097
1139
979
904
879
823
791
765
869
779
705
837
856
855
747
548
484
515
506
516
583
560
463
498
562
437
320
298
267
119
15
28
-32
-25
-16
45
139
40
3
16
-16
48
95
133
174
132
226
326
311
418
533
597
683
789
805
703
815
1016
986
896
885
901
854
772
738
735
796
878
991
1078
1011
984
1027
1060
1077
1147
1347
1337
1206
1248
1270
1188
1078
1160
1381
1442
1464
1499
1490
1565
1649
1646
1450
1312
1462
1527
1457
1396
1423
1420
1364
1354
1277
1217
1181
1178
1175
1116
1027
821
626
611
685
700
583
419
322
349
483
514
416
399
394
295
317
423
410
431
452
345
332
462
574
651
725
706
682
788
786
720
713
647
578
574
602
542
550
735
699
547
620
709
750
774
750
783
796
683
530
501
598
609
573
669
686
663
716
684
739
802
698
608
515
413
426
511
591
598
562
609
567
402
368
389
441
515
531
639
599
540
672
590
486
452
480
649
718
749
741
865
1082
1043
1084
1188
1159
1249
1404
1487
1456
1361
1378
1487
1666
1900
1929
1882
1898
1799
1773
1830
1856
1934
1948
1938
2008
2051
2002
1930
1986
2070
2034
1991
2005
1995
1994
2001
1799
1694
1857
1851
1747
1638
1606
1660
1449
1222
1127
1008
980
939
802
657
455
214
51
2
58
116
32
-97
-219
-432
-606
-669
-771
-835
-774
-826
-928
-940
-986
-904
-773
-795
-762
-707
-737
-805
-741
-531
-417
-334
-234
-49
16
-52
108
163
226
357
388
614
719
717
878
954
998
1002
952
1049
1093
1040
1082
1163
1179
1126
1102
1072
1066
1168
1096
897
906
932
874
933
1097
1122
1025
1134
1290
1239
1121
1031
1010
992
1054
1115
1020
1063
1271
1430
1397
1345
1462
1487
1438
1471
1403
1291
1399
1471
1412
1529
1656
1678
1749
1810
1793
1752
1827
1783
1569
1475
1246
1252
1513
1382
1317
1397
1359
1295
1235
1124
807
641
752
648
381
328
359
443
535
280
117
204
157
160
129
-26
-72
16
100
112
15
-171
-125
93
58
-68
-6
103
137
228
252
133
243
453
488
414
414
495
476
588
689
573
537
634
757
848
949
993
1031
1162
1201
1185
1176
1196
1297
1333
1340
1298
1133
1130
1184
1145
1187
1168
1081
970
907
897
843
878
790
801
1044
1036
1012
1020
962
1022
969
802
728
743
807
764
638
679
809
872
848
800
816
741
634
618
551
522
567
535
606
796
914
967
1050
1206
1257
1226
1224
1176
1130
1167
1191
1186
1295
1430
1545
1563
1554
1641
1654
1630
1609
1529
1441
1479
1508
1493
1571
1568
1513
1433
1312
1225
1182
1189
1185
1197
1227
1219
1200
1127
970
945
987
893
826
877
826
640
612
676
698
632
573
614
393
163
204
97
-86
-95
-162
-267
-145
-159
-268
-227
-363
-498
-538
-397
-309
-619
-626
-523
-632
-524
-411
-382
-339
-242
-206
-285
-71
169
57
50
306
454
444
498
571
744
945
995
1078
1048
1083
1358
1408
1323
1348
1401
1421
1465
1619
1719
1695
1685
1775
1853
1810
1815
1956
2036
1960
1993
1988
1870
1952
1894
1754
1834
1889
1801
1657
1634
1517
1267
1288
1272
1074
1075
1115
1010
946
936
976
986
733
614
747
729
614
451
413
532
561
476
412
517
566
425
327
376
544
626
540
419
459
699
709
493
457
572
778
847
788
860
896
934
992
997
1009
1009
1059
1106
1150
1207
1206
1175
1130
1168
1138
937
841
796
738
702
596
631
732
697
717
672
478
471
480
278
247
294
218
293
418
342
285
338
269
200
229
219
206
257
247
203
362
450
390
430
403
377
395
395
569
626
496
574
628
608
732
839
844
839
898
920
942
958
862
911
1082
1052
943
1014
1050
1010
1102
1148
1123
1136
1228
1253
1196
1297
1244
1157
1299
1301
1200
1207
1197
1141
1198
1226
1121
1069
1094
1033
969
1055
1071
988
977
1015
1030
984
981
1104
1141
1149
1270
1370
1383
1318
1388
1419
1352
1417
1378
1234
1267
1362
1217
1099
1166
1189
1247
1283
1120
930
957
979
757
617
671
674
639
634
568
426
383
363
319
337
283
195
131
123
142
83
105
183
66
-40
49
158
121
-5
-1
39
49
31
-25
69
117
89
191
221
253
477
587
569
703
786
730
687
619
636
739
905
1181
1313
1340
1335
1297
1406
1499
1451
1412
1447
1460
1511
1629
1670
1704
1700
1693
1730
1725
1743
1627
1518
1558
1441
1348
1413
1466
1492
1424
1274
1224
1193
1046
925
877
868
679
423
426
437
331
242
242
218
67
59
121
53
37
99
73
-16
66
190
152
138
198
255
279
264
282
355
322
318
425
368
320
319
361
535
537
564
637
664
846
901
869
815
897
1134
1119
1051
1026
1125
1239
1119
1128
1249
1343
1531
1614
1463
1472
1674
1690
1699
1769
1735
1725
1715
1721
1752
1716
1779
1826
1856
1945
1842
1820
1872
1673
1595
1557
1366
1256
1180
1183
1151
999
883
777
664
549
433
285
178
97
-40
-68
-53
-137
-160
-148
-247
-309
-273
-254
-153
-1
-56
-77
49
0
-84
-59
-81
-56
50
89
163
281
424
548
558
623
652
625
622
711
930
969
1001
1066
1104
1149
982
1022
1146
999
957
1023
1042
1029
1031
1051
1156
1258
1179
1154
1211
1124
994
1011
1088
1103
1075
976
861
876
905
866
902
870
825
831
805
880
805
707
768
649
606
690
666
637
611
665
605
550
781
809
683
785
882
795
785
845
767
761
828
979
1095
968
993
980
857
863
660
572
769
836
807
840
1020
1140
1026
924
936
930
904
951
864
811
997
1003
922
965
924
861
822
781
861
960
1122
1293
1205
1157
1294
1217
977
908
971
1095
1095
990
1040
1044
1031
1041
989
975
861
784
760
608
485
451
487
491
470
509
472
360
338
414
438
441
477
432
376
436
405
324
371
318
304
428
495
528
448
457
531
422
456
577
549
637
722
633
724
839
795
828
907
1109
1225
1158
1192
1201
1236
1316
1283
1247
1316
1527
1593
1467
1498
1587
1573
1584
1720
1775
1699
1757
1742
1665
1665
1588
1548
1504
1481
1390
1246
1316
1353
1304
1141
952
920
765
519
437
544
538
420
342
195
164
133
25
-17
-108
-135
-151
-206
-232
-315
-363
-397
-408
-351
-329
-300
-142
-53
-128
-74
-102
-128
7
-58
-38
20
-12
190
351
405
433
477
564
533
592
664
660
743
859
1097
1320
1278
1221
1249
1234
1324
1409
1512
1783
1877
1848
1954
2030
2038
2056
1977
1812
1700
1724
1765
1702
1773
1868
1808
1795
1805
1763
1672
1552
1424
1278
1138
1099
1081
1027
1038
921
765
716
618
515
472
379
246
210
164
76
-146
-304
-134
-123
-215
-173
-197
-223
-231
-135
-42
-55
40
-39
-163
-34
-33
62
312
357
367
360
311
372
442
446
503
552
614
661
644
673
709
786
848
842
917
1036
1133
1218
1246
1283
1282
1278
1291
1205
1318
1538
1601
1655
1731
1854
1982
1973
1872
1866
1823
1696
1684
1703
1670
1561
1493
1541
1510
1466
1448
1365
1249
1177
1242
1236
1203
1305
1273
1200
1208
1090
970
989
1011
1011
1011
1019
964
713
589
632
540
542
558
455
411
325
222
167
152
139
15
9
142
110
13
43
47
2
29
3
41
214
232
176
251
264
237
383
452
344
298
447
561
459
451
462
338
355
456
439
457
571
652
617
549
565
589
654
711
650
664
732
603
578
688
556
593
879
1013
1034
1003
1069
1128
1031
1055
1074
1015
1115
1189
1213
1286
1292
1325
1351
1288
1273
1308
1309
1311
1387
1402
1349
1397
1438
1404
1429
1465
1429
1467
1519
1508
1586
1568
1514
1656
1704
1606
1579
1589
1502
1446
1478
1428
1488
1624
1620
1621
1597
1485
1427
1412
1280
1157
1072
924
934
943
779
720
755
771
714
631
624
549
481
445
301
263
362
349
399
492
391
384
452
320
95
56
167
96
30
45
1
153
247
174
255
163
101
296
267
292
341
190
331
439
266
291
347
304
362
455
390
274
416
413
158
97
114
178
280
376
446
482
575
473
383
541
542
520
659
708
775
897
924
950
910
933
1139
1140
1105
1266
1436
1485
1407
1421
1402
1344
1302
1296
1399
1449
1476
1460
1529
1577
1498
1444
1301
1257
1364
1398
1433
1580
1700
1686
1581
1503
1550
1504
1261
1201
1362
1273
1105
1188
1196
1180
1313
1319
1197
1102
1000
866
777
817
846
773
816
894
872
895
956
1015
987
888
926
961
920
973
1113
1129
966
945
1045
1110
1122
1038
971
878
844
885
857
864
841
746
690
650
550
535
668
624
486
543
608
606
632
655
628
581
611
555
393
395
427
360
386
408
416
511
518
449
287
179
210
151
127
91
43
31
-54
-74
-93
-106
-35
18
62
115
194
176
73
116
122
96
191
285
376
390
529
571
455
632
688
702
890
1027
999
880
1007
1084
1035
1074
1189
1439
1538
1472
1472
1498
1509
1556
1638
1671
1702
1708
1711
1794
1803
1801
1818
1806
1798
1727
1651
1524
1397
1385
1365
1352
1308
1273
1301
1241
1265
1315
1186
1015
880
905
845
719
741
627
620
739
705
641
567
513
441
358
333
363
418
420
379
361
382
355
305
274
266
304
318
354
421
469
506
527
497
403
352
426
538
571
588
650
696
791
828
732
737
763
733
754
740
713
839
1039
992
889
1004
1058
936
816
831
775
718
848
819
745
759
760
820
829
810
748
728
784
791
730
539
521
651
676
699
658
622
656
685
610
429
438
570
459
405
583
580
630
798
756
780
887
886
908
958
935
888
978
1148
1213
1207
1217
1251
1250
1235
1379
1450
1425
1496
1517
1554
1546
1473
1431
1430
1432
1334
1306
1325
1316
1352
1354
1383
1391
1289
1069
910
937
854
716
553
357
317
366
386
261
186
257
346
418
337
239
244
341
350
182
182
245
216
191
209
298
284
365
533
441
504
657
665
717
634
639
688
730
846
762
757
808
766
748
714
742
766
687
555
421
439
547
542
564
568
575
694
669
573
560
507
424
433
428
439
547
542
542
689
857
874
760
698
685
724
701
629
565
585
797
895
834
759
751
813
723
673
762
805
785
718
752
882
979
990
944
955
981
990
930
863
982
989
863
984
1114
1051
966
1000
953
711
739
869
802
931
1139
1105
1042
1147
1196
1104
1120
1172
1070
1064
1162
1079
998
1007
979
986
1027
1015
971
1007
1096
1178
1258
1224
1178
1310
1323
1216
1263
1230
1212
1320
1301
1273
1263
1300
1377
1293
1339
1358
1180
1082
896
843
883
672
536
555
540
513
496
478
373
235
244
305
287
195
237
400
386
274
87
20
130
-16
-204
-237
-147
27
50
98
177
177
153
52
39
83
41
170
330
327
453
677
820
798
818
934
860
914
1092
1058
1115
1249
1227
1280
1487
1563
1464
1553
1777
1659
1485
1559
1568
1637
1643
1375
1316
1479
1526
1494
1448
1351
1269
1267
1162
1000
989
1077
1246
1240
1071
1051
916
797
885
701
522
693
747
659
770
914
867
958
996
782
818
882
754
723
796
882
907
818
800
791
664
716
745
659
683
784
936
911
936
993
865
986
1113
1079
1128
1150
1146
1091
1138
1183
1041
1069
1083
944
1024
1042
940
961
862
847
955
958
992
911
843
839
669
651
600
396
519
604
492
478
450
397
467
617
523
380
489
548
444
363
355
303
336
402
290
296
430
520
537
476
520
550
567
684
752
775
884
1006
908
867
969
1031
1191
1241
1241
1384
1398
1346
1338
1288
1257
1104
996
1096
1004
927
1017
888
769
893
936
825
826
920
882
825
869
822
826
962
999
903
864
1017
1094
1123
1178
1188
1295
1307
1260
1268
1286
1379
1424
1386
1331
1359
1457
1493
1491
1538
1498
1304
1244
1248
1273
1246
909
734
829
867
818
696
715
650
384
305
351
307
188
150
129
97
160
142
170
246
204
137
-30
-50
-56
-289
-306
-157
-14
5
-76
-6
99
192
192
83
123
259
283
326
398
414
450
446
542
716
777
839
892
947
1105
1203
1158
1119
1187
1270
1201
1068
1093
1211
1170
1135
1251
1289
1276
1239
1230
1235
1194
1156
1106
1180
1170
1081
1129
1144
1103
1097
1160
1119
1094
1143
1143
1188
1183
1109
1002
983
1080
1044
923
966
1030
939
958
1041
1087
1175
1085
1008
1111
1072
940
877
903
982
960
882
894
951
844
635
576
576
502
488
521
389
291
295
227
207
171
150
187
166
190
274
298
292
365
434
506
617
594
619
809
837
827
992
1128
1162
1180
1226
1347
1524
1508
1372
1463
1673
1784
1776
1761
1783
1833
1913
1738
1524
1573
1489
1377
1383
1317
1367
1409
1314
1300
1253
1150
1081
992
961
927
848
910
962
867
872
906
794
654
632
614
447
356
417
459
421
335
289
328
308
198
242
258
78
64
78
-105
-127
-34
-21
-61
-132
-68
-14
-139
-285
-195
-53
-192
-256
-86
42
43
36
36
21
119
137
15
52
180
332
369
326
517
640
640
548
415
686
933
863
853
955
1083
1068
951
953
1092
1219
1212
1135
1102
1185
1335
1360
1255
1268
1331
1254
1154
1183
1317
1301
1266
1400
1428
1439
1461
1441
1489
1461
1531
1645
1572
1581
1577
1342
1182
1279
1291
1106
1072
1161
1145
1092
1009
1011
1111
983
845
841
789
726
532
502
607
541
574
470
298
397
454
377
372
558
656
543
561
639
599
479
349
379
472
416
386
469
537
682
823
836
829
742
621
620
587
496
486
551
698
863
906
771
693
730
703
700
731
773
848
970
995
903
962
1049
1030
1013
968
928
990
1068
1073
1003
986
1144
1222
1235
1344
1377
1451
1514
1394
1288
1311
1391
1367
1371
1468
1480
1461
1439
1389
1262
1220
1288
1259
1189
1076
985
1000
1035
998
962
1147
1191
1003
1076
1163
1089
1017
1022
1088
1019
1009
1029
953
989
1025
973
979
1000
841
801
911
828
803
793
698
687
625
517
469
420
425
468
534
540
376
326
411
453
364
236
264
361
338
212
274
296
112
157
238
96
38
128
74
-90
48
138
-152
-356
-392
-252
-239
-425
-221
9
-57
-21
122
174
162
196
309
318
245
391
530
510
593
713
752
855
1019
1076
1028
950
1021
1175
1175
1274
1492
1555
1461
1307
1253
1359
1402
1325
1353
1408
1422
1392
1368
1423
1367
1365
1463
1410
1306
1354
1363
1265
1316
1373
1342
1298
1242
1166
1043
985
948
934
963
921
889
904
848
742
737
703
574
593
578
480
568
663
641
607
573
549
566
544
350
288
461
432
433
496
405
463
464
486
590
487
485
543
535
